A0,A1,A2,A3
-1.171726101389879,-0.11653994103890483,-1.1299113650017094,-1.0793378477748372
-0.8139766540227542,0.01912085494761413,-0.8612438337590963,-0.9053642979077849
-0.8285437078340839,0.16126549228263756,-0.6899976380084032,-0.5148058779457028
-0.35233590764451506,0.36684553949397797,-0.44966334620536547,-0.42506973955795807
0.1653633680097324,0.8631327433372014,0.06854470159771718,0.08813959956253999
0.6470022848683153,0.6147929022647985,0.9694022298481805,0.7196202224985773
0.7010792221337683,0.7777835476830922,1.370205650368791,1.0458899520824982
1.084889342822656,1.509035688070217,1.2886455206041223,1.2240421326747755
1.3461986211258714,1.5150529519389673,1.7172890892943335,1.3947883784109742
1.372912592136762,1.333265832995057,1.8250605920990397,1.5506832585497718
-0.22565222811166763,-1.3856093525990274,-1.6793044256208396,-1.489856219808172
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.8800882368341194,1.0847840584171273,0.7524391398040108,0.7027664607703744
1.318912474191416,1.0844230625547675,0.9434414944917598,1.0613184825207098
1.4814784112783739,1.3982536574692306,0.0650951853134503,0.9849647122294571
1.6083691532456308,1.8516990792877048,1.2189298315725317,1.5412105806031184
0.0,0.0,0.0,0.0
-0.38071344660762946,-1.6968884286535615,-1.8409652793946434,-1.8351906520718715
0.0,0.0,0.0,0.0
-1.2539456331349894,-1.1741400935475625,-1.3138338601919124,-1.1894179157946585
-1.145594464111035,-0.8507447797878004,-1.1729246809280562,-1.1664427641104114
-0.6740851557056662,0.29443270653578807,-1.5207506375367175,-1.4020413576723885
0.8348265884007926,0.2832558332586252,-0.6359108404561489,-0.0695416643171034
0.9055976337314275,0.07005049785653822,0.283108951192736,0.4050260364258398
1.1397791315944052,0.4521816404852645,-0.6491335723894136,0.2214606252444449
1.133800619625851,0.24930802391210402,-0.11766162200412884,0.023625078602547162
0.0,0.0,0.0,0.0
-0.8517226758078994,-1.991212674885373,-1.8473434254323557,-1.9855729919130227
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.7114095308983732,-1.4165272381672964,-1.2800398703990898,-1.4601948810545753
-0.2732843859548536,-1.114358590475869,-0.9591833545142581,-1.1851225924373598
-1.1732283866685027,-1.295737203806979,-1.349406182939053,-1.2978573533034397
-0.9850805973371126,0.12722315435128606,-1.0131309811074454,-0.8439974103558999
0.6914537847806153,-0.3963075499459594,-0.5852046665056033,-0.8596535660547866
0.0,0.0,0.0,0.0
-1.0533481699424445,-1.9859606524494882,-1.9852193722270366,-2.0044697867489996
-2.251868856555181,-2.254153117595098,-2.276656487399821,-1.5352789674243008
-2.194433961523123,-2.0857783332833892,-2.0741931546425243,-2.105873298167453
-2.21508221584859,-2.0383905248605654,-2.1961772670084487,-2.1308510396047473
-2.2003181791223168,-2.013902718329783,-1.9085456999200472,-2.013328659390809
-1.8448068446911083,-1.407076145188474,-1.9166013304054987,-1.8247062618572447
-0.9781102584574879,-1.5786758284923053,-1.5908722911452153,-1.475989358409959
0.0,0.0,0.0,0.0
0.16936941823150656,-0.5114740190233513,-0.47037651147675497,-0.562692259773665
0.0,0.0,0.0,0.0
-1.3541758369141297,-2.566329856927504,-2.564879117585637,-2.620196290644016
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.1871117712681227,-0.7502224576852682,-1.9292220764152268,-0.7639276513167967
0.0,0.0,0.0,0.0
-1.5273065771372851,-2.5221436409739044,-2.573500691947657,-2.534754208985561
-2.7901678354387465,-2.7778131205178074,-2.9251303247532343,-1.6593845193459795
-3.1452152148790775,-3.035417300072088,-2.8362747774982533,-2.0280646946840233
-3.1457472811471168,-3.1522406236583644,-3.2639838688441034,-2.4722970734417413
-3.249102013593764,-3.243980754406768,-3.232390467167835,-2.623465824124495
-3.7359241759998723,-3.7997311830136304,-3.8655720808693435,-3.071498539821138
-3.700504892551215,-3.8085747328950945,-3.822916470421175,-3.2775494871448307
