A0,A1,A2,A3
-0.17342075959382877,0.22259768405761127,-0.05834344713753421,-0.1523046436601344
-0.15455215751358808,0.3892477438996469,-0.052463813683956466,0.010527498210961763
0.1740465110035247,0.6634376840065401,0.01617299238532452,0.03635573926858341
0.7788516247168841,0.7297178416042526,0.5233397864849616,0.47892918584752436
0.6797550099809149,0.9713038740794526,0.7135748411769366,0.6532669492625774
0.8935699762645342,1.1103736239459676,1.282927526794279,1.1319410445826399
1.211687970900806,1.3381265182766977,1.5328669562248138,1.2472434464710822
1.2262986108419764,1.4081369287557008,1.6801098136590416,1.3614065170494813
1.3216053497008242,1.568983984886275,1.8902615100704063,1.5142882000130715
1.371144705098416,1.463230327503002,1.866142472346,1.5809358607174055
-0.2970828763524129,-0.5399141188820139,-0.5545174579074502,-0.6101421594293065
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.1908640526656191,1.386634769349559,1.112807776104464,0.9881599727851205
1.3878741618813117,1.5626667149871354,1.2918782765608363,1.323279285156175
1.6584817252947486,1.5397593612404894,0.3660236778625475,1.1035613352146683
1.6616010245444646,1.967639776787316,1.5473024806374631,1.6196838871438024
0.0,0.0,0.0,0.0
-0.4215483191498885,-0.7689789884999951,-0.6983474215929235,-0.7482819374013857
0.0,0.0,0.0,0.0
-0.5661217807163981,-0.47523190059452614,-0.49962173138284194,-0.6275897796935646
-0.48216837681374974,-0.2571873293499593,-0.4817713260998288,-0.513579897369504
0.11036675538129004,-0.4937805010659167,-0.9806233363384769,-0.8190480352595195
1.324034948039873,0.22474347609583734,-0.2632231743920604,0.2067481172819534
1.3494554464096447,0.233138419952908,0.5321599748059466,0.6176631297355362
1.5178755361589005,1.2696934884258424,-0.13909551719155422,0.4369829863764607
1.8259914705778735,1.062150423944829,0.7314185416056601,0.4404219543147337
0.0,0.0,0.0,0.0
-0.9007191721659416,-1.1310767707164315,-1.0678792733349045,-0.9278638360455578
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.0357133845554254,-0.9833788883337744,-1.0287181062110702,-1.2827311461755442
-0.5406526115854674,0.30174663513727723,-0.8408366387998033,-1.4619954892591713
-0.22290199683787607,-0.8085327207461542,-0.7078307650130414,-0.6304064705236894
-0.13346984156372924,0.2590873730052013,-1.317967732665377,-0.5638011177778463
1.6039333474271213,-0.051287534551430536,-0.11340718797666405,-0.5955965861416295
0.0,0.0,0.0,0.0
-0.8190084821304331,-0.9263424525955964,-0.9367672752496257,-0.9168148141217978
-1.0615027836151127,-1.0005458096747595,-1.0311880346365918,-0.9315462540763801
-1.0071529165577262,-1.006748139982296,-1.1761791424134131,-1.0554424068758308
