episode,rewards_epi,epsilon
315,2.0,0.05
316,2.0,0.05
317,1.5,0.05
318,1.0,0.05
319,1.5,0.05
320,1.0,0.05
321,2.0,0.05
322,2.0,0.05
323,1.0,0.05
324,1.5,0.05
325,1.5,0.05
326,1.5,0.05
327,1.0,0.05
328,1.5,0.05
329,1.0,0.05
330,2.0,0.05
331,1.0,0.05
332,0.0,0.05
333,1.0,0.05
334,1.5,0.05
335,2.0,0.05
336,2.0,0.05
337,1.5,0.05
338,2.0,0.05
339,2.0,0.05
340,0.5,0.05
341,2.0,0.05
342,1.0,0.05
343,2.0,0.05
344,2.0,0.05
345,2.0,0.05
346,2.0,0.05
347,2.0,0.05
348,2.0,0.05
349,2.0,0.05
350,1.5,0.05
351,1.0,0.05
352,0.5,0.05
353,2.0,0.05
354,1.5,0.05
355,0.5,0.05
356,1.0,0.05
357,1.5,0.05
358,1.5,0.05
359,1.5,0.05
360,2.0,0.05
361,1.5,0.05
362,1.0,0.05
363,2.0,0.05
364,1.5,0.05
365,2.0,0.05
366,1.5,0.05
367,2.0,0.05
368,2.0,0.05
369,0.0,0.05
370,1.5,0.05
371,2.0,0.05
372,2.0,0.05
373,1.5,0.05
374,0.5,0.05
375,1.0,0.05
376,2.0,0.05
377,2.0,0.05
378,2.0,0.05
379,2.0,0.05
380,1.5,0.05
381,1.0,0.05
382,0.0,0.05
383,2.0,0.05
384,1.0,0.05
385,1.5,0.05
386,2.0,0.05
387,2.0,0.05
388,1.5,0.05
389,1.0,0.05
390,2.0,0.05
391,2.0,0.05
392,2.0,0.05
393,2.0,0.05
394,2.0,0.05
395,1.0,0.05
396,1.5,0.05
397,2.0,0.05
398,0.5,0.05
399,0.5,0.05
400,2.0,0.05
401,1.0,0.05
402,1.5,0.05
403,2.0,0.05
404,2.0,0.05
405,2.0,0.05
406,2.0,0.05
407,2.0,0.05
408,2.0,0.05
409,1.0,0.05
410,2.0,0.05
411,2.0,0.05
412,1.0,0.05
413,1.0,0.05
414,2.0,0.05
415,1.5,0.05
416,2.0,0.05
417,2.0,0.05
418,1.0,0.05
419,1.0,0.05
420,1.5,0.05
421,2.0,0.05
422,1.0,0.05
423,1.5,0.05
424,1.5,0.05
425,1.0,0.05
426,1.0,0.05
427,1.5,0.05
428,1.0,0.05
429,1.5,0.05
430,2.0,0.05
431,2.0,0.05
432,2.0,0.05
433,2.0,0.05
434,2.0,0.05
435,1.0,0.05
436,1.5,0.05
437,0.0,0.05
438,1.0,0.05
439,1.0,0.05
440,1.0,0.05
441,0.0,0.05
442,2.0,0.05
443,1.5,0.05
444,2.0,0.05
445,2.0,0.05
446,1.5,0.05
447,0.5,0.05
448,1.5,0.05
449,1.5,0.05
450,1.5,0.05
451,1.0,0.05
452,2.0,0.05
453,1.5,0.05
454,2.0,0.05
455,1.5,0.05
456,2.0,0.05
457,1.5,0.05
458,1.5,0.05
459,2.0,0.05
460,1.0,0.05
461,1.5,0.05
462,2.0,0.05
463,1.0,0.05
464,1.5,0.05
465,1.5,0.05
466,1.5,0.05
467,1.5,0.05
468,2.0,0.05
469,1.5,0.05
470,1.5,0.05
471,2.0,0.05
472,1.0,0.05
473,1.5,0.05
474,1.5,0.05
475,2.0,0.05
476,1.5,0.05
477,1.0,0.05
478,2.0,0.05
479,1.0,0.05
480,1.5,0.05
481,1.5,0.05
482,1.5,0.05
483,2.0,0.05
484,0.5,0.05
485,2.0,0.05
486,2.0,0.05
487,1.5,0.05
488,2.0,0.05
489,2.0,0.05
490,2.0,0.05
491,1.5,0.05
492,1.0,0.05
493,2.0,0.05
494,0.5,0.05
495,0.5,0.05
496,1.0,0.05
497,1.5,0.05
498,1.5,0.05
499,1.5,0.05
500,1.5,0.05
501,2.0,0.05
502,1.5,0.05
503,1.5,0.05
504,1.5,0.05
505,1.5,0.05
506,1.0,0.05
507,1.5,0.05
508,1.5,0.05
509,2.0,0.05
510,1.5,0.05
511,1.5,0.05
512,1.5,0.05
513,2.0,0.05
514,2.0,0.05
515,1.5,0.05
516,1.0,0.05
517,0.5,0.05
518,1.5,0.05
519,1.5,0.05
520,1.0,0.05
521,1.5,0.05
522,1.5,0.05
523,1.5,0.05
524,1.5,0.05
525,1.0,0.05
526,2.0,0.05
527,1.5,0.05
528,0.5,0.05
529,1.0,0.05
530,1.5,0.05
531,2.0,0.05
532,2.0,0.05
533,2.0,0.05
534,1.5,0.05
535,2.0,0.05
