A0,A1,A2,A3
1.193293752071116,1.614115726979906,1.4556763695616965,1.173229545391208
1.1934859234739745,1.6892648869028433,1.1366062988694732,1.4902102475915764
1.13064467606379,1.7805618442973354,1.230178118938869,1.5615448318091416
1.2852127062724539,1.821096498541587,1.2745940396730484,1.6576169223418953
1.3110192625935835,1.8514734616217288,1.3207216002810964,1.7307400836829827
1.3632317554576379,1.8911235303066674,1.573726042908437,1.7439773997766683
1.3734932254528938,1.9329170542814,1.749164126145676,1.8136038571273376
1.366485035539581,1.9589636332540878,1.7746183193022016,1.7524510923273156
1.4442127547953003,1.9796882079067613,1.8623756167453605,1.8604368946787624
1.4368586305684141,1.437232757534551,1.9999999999999996,1.933358814942499
1.56657497529999,1.1173257890548276,1.4512673500771747,1.1034743371280922
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.7398827999597548,0.9976085778171428,0.3140241320602858,0.599501168518076
1.8428003768997556,0.6910373555173953,0.30390513401935676,0.34748420544464914
1.895512529121199,0.9089870612206805,-0.27633712208363603,1.0455554502720994
1.883976350554894,0.7200000000000001,0.6626409136596364,0.18502588025720249
0.0,0.0,0.0,0.0
1.5182442345891178,1.1210113059216187,1.4436868516645647,1.0989109193846416
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.18000000000000002,0.0,0.0,0.0
-0.18000000000000002,4.772174581283791e-06,0.0,0.0
1.0321510666633373,0.0,0.0,0.0
1.0854157024053461,0.0,0.0,0.0
1.5872287770774887,0.0,0.0,0.0
1.3962602972762048,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.4706010207528368,1.050549041538594,1.4285677476419925,0.9811188974979445
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.3865168442239253,0.0,0.01250547397250696,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.4350702659170993,1.272211759144408,1.3652734263784099,1.0087730498555645
0.6695198706105568,-0.0009939173747406868,0.49915904686953905,1.4293921679496844
-0.29874423939240186,-0.04069366933632021,-0.30550445128670733,0.49907891645506297
-0.24520749698270244,-0.0023641421352934163,-0.18000000000000002,-0.0641428131415892
-0.54,0.01035311922439185,0.0,0.0
-0.30000000000000004,0.04363697163640335,0.0,0.0
0.1437890350083633,0.0,-0.1,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.4145262082519632,1.0025782576937425,1.4092800808681085,0.9964132011536329
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.3487454604418976,1.2821852021942137,0.9589511955462982,0.9657088033732804
0.8775333884799333,1.223382227110219,0.9288931523372843,1.4050722591122604
0.8622410698950079,1.2518721115642661,0.8800527337515383,1.427114455299028
0.9110659805635187,1.1499971974069116,0.8851728850833281,1.4174699312869592
0.8214205436697399,1.2256379330511695,0.8340763001855434,1.3914172561799671
0.7252077913662371,1.113623234820962,0.7909503478309626,1.3562146716948884
0.8246106682196268,0.8217852887966376,1.1717915167795698,1.3030346514593627
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.263113012349088,0.7858022413911574,1.0885850753873016,0.7355775114318154
0.0,0.0,0.0,0.0
-0.732,-0.7590714474729672,-0.603041940587119,-0.8052251092795509
0.0,0.0,0.0,0.0
0.4961349814624822,1.0888970553146329,0.838503102441564,0.4445664025813876
0.5796909124038033,1.0839868311131917,0.571016821025716,0.9272375092870702
0.5990612083615002,1.1040812426626434,0.5552252857478522,0.8460224523685662
0.5753296149491749,1.1520022253961058,0.5965176201063584,0.8969241669908816
0.5730018481664703,1.171033934296481,0.6302536887871455,0.9221733667440625
0.6520295015534153,1.1999734456590936,0.6591103888756717,0.9674963349331079
1.232424381236304,0.7456330464579153,0.7356043981830562,1.0820870164829
0.0,0.0,0.0,0.0
-0.5242875403863868,-1.596677282778859,0.31796376968896223,-0.6930986255083456
-0.7875637863089932,-0.30000000000000004,-0.5420069712979004,-0.3207646178196688
1.0722893021617506,0.485922497270582,0.770149260029541,0.5223773677466259
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.2201308777201596,-1.0911836543473725,0.5727746913480477,0.02349483699123746
-0.30000000000000004,-0.54,-0.27887015604100435,0.51380983456934
1.0448029578040767,0.7989109653989197,0.44422981993721056,0.4566014807463344
0.3987118591083766,0.7983442643357299,0.4675654032447087,1.0276392283255114
0.36699146875745287,0.588327188277127,0.4241759983467669,0.8560431709121021
0.3802656679988832,0.6531662452407854,0.4123525492219507,0.9341151694823528
0.38362315338374164,0.6493018935389913,0.39781320801709896,0.9607872028096016
0.3088179052720058,0.6996677066339676,0.3541785409852866,0.9331043115504467
0.33211546139085873,0.6901399336075992,0.300203887567613,0.9106521829150255
0.2821471416562674,0.6993606672361868,0.3015823222110224,0.8897903236089861
0.23967339648440666,0.578256568696785,0.30220099490809693,0.8604828370445368
-1.2164102178364022,-0.20667973618111213,-0.18725709057196754,0.7040988920076879
