episode,rewards_epi,epsilon
0,-99.0,0.9999
1,-62.0,0.9998
2,-411.0,0.9997
3,-366.0,0.9996
4,-59.5,0.9995
5,-376.0,0.9994000000000001
6,-207.5,0.9993000000000001
7,-301.0,0.9992000000000001
8,-380.5,0.9991000000000001
9,-100.5,0.9990000000000001
10,-270.5,0.9989000000000001
11,-421.0,0.9988000000000001
12,-92.5,0.9987000000000001
13,-421.5,0.9986000000000002
14,-323.5,0.9985000000000002
15,-62.5,0.9984000000000002
16,-266.5,0.9983000000000002
17,-272.5,0.9982000000000002
18,-162.0,0.9981000000000002
19,-50.5,0.9980000000000002
20,-30.0,0.9979000000000002
21,-303.0,0.9978000000000002
22,-13.5,0.9977000000000003
23,-289.5,0.9976000000000003
24,-139.0,0.9975000000000003
25,-293.5,0.9974000000000003
26,-131.0,0.9973000000000003
27,-263.0,0.9972000000000003
28,-109.5,0.9971000000000003
29,-248.0,0.9970000000000003
30,-98.0,0.9969000000000003
31,-287.0,0.9968000000000004
32,-332.0,0.9967000000000004
33,-66.5,0.9966000000000004
34,-155.0,0.9965000000000004
35,-320.5,0.9964000000000004
36,-220.5,0.9963000000000004
37,-137.0,0.9962000000000004
38,-126.5,0.9961000000000004
39,-300.0,0.9960000000000004
40,-330.5,0.9959000000000005
41,-94.5,0.9958000000000005
42,-295.0,0.9957000000000005
43,-241.5,0.9956000000000005
44,-460.5,0.9955000000000005
45,-332.5,0.9954000000000005
46,-261.5,0.9953000000000005
47,-353.5,0.9952000000000005
48,-161.0,0.9951000000000005
49,-21.5,0.9950000000000006
50,-112.5,0.9949000000000006
51,-87.0,0.9948000000000006
52,-151.0,0.9947000000000006
53,-248.0,0.9946000000000006
54,-198.5,0.9945000000000006
55,-304.5,0.9944000000000006
56,-485.5,0.9943000000000006
57,-205.5,0.9942000000000006
58,-298.0,0.9941000000000006
59,-107.5,0.9940000000000007
60,-407.0,0.9939000000000007
61,-197.5,0.9938000000000007
62,-91.0,0.9937000000000007
63,-249.0,0.9936000000000007
64,-109.0,0.9935000000000007
65,-273.5,0.9934000000000007
66,-126.0,0.9933000000000007
67,-299.0,0.9932000000000007
68,-54.0,0.9931000000000008
69,-333.0,0.9930000000000008
70,-390.5,0.9929000000000008
71,-316.0,0.9928000000000008
72,-103.0,0.9927000000000008
73,-270.5,0.9926000000000008
74,-321.5,0.9925000000000008
75,-104.0,0.9924000000000008
76,-306.0,0.9923000000000008
77,-313.0,0.9922000000000009
78,-317.5,0.9921000000000009
79,-263.0,0.9920000000000009
80,-284.5,0.9919000000000009
81,-438.0,0.9918000000000009
82,-251.5,0.9917000000000009
83,-437.5,0.9916000000000009
84,-118.5,0.9915000000000009
85,-172.0,0.991400000000001
86,-257.5,0.991300000000001
