episode,rewards_epi,epsilon
0,-50.0,0.9999
1,-13.5,0.9998
2,-21.5,0.9997
3,-22.0,0.9996
4,-61.0,0.9995
5,-58.5,0.9994000000000001
6,-26.5,0.9993000000000001
7,-21.5,0.9992000000000001
8,-35.0,0.9991000000000001
9,-50.0,0.9990000000000001
10,-34.0,0.9989000000000001
11,-56.0,0.9988000000000001
12,-30.5,0.9987000000000001
13,-29.0,0.9986000000000002
14,-45.5,0.9985000000000002
15,-22.0,0.9984000000000002
16,-28.0,0.9983000000000002
17,-43.5,0.9982000000000002
18,-60.0,0.9981000000000002
19,-41.5,0.9980000000000002
20,-28.0,0.9979000000000002
21,-48.5,0.9978000000000002
22,-47.0,0.9977000000000003
23,-58.5,0.9976000000000003
24,-49.5,0.9975000000000003
25,-69.5,0.9974000000000003
26,-53.0,0.9973000000000003
27,-55.0,0.9972000000000003
28,-29.0,0.9971000000000003
29,-71.0,0.9970000000000003
30,-47.0,0.9969000000000003
31,-71.5,0.9968000000000004
32,-50.0,0.9967000000000004
33,-58.0,0.9966000000000004
34,-31.5,0.9965000000000004
35,-44.0,0.9964000000000004
36,-61.5,0.9963000000000004
37,-70.0,0.9962000000000004
38,-22.5,0.9961000000000004
39,-51.5,0.9960000000000004
40,-37.5,0.9959000000000005
41,-35.0,0.9958000000000005
42,-51.5,0.9957000000000005
43,-46.0,0.9956000000000005
44,-31.5,0.9955000000000005
45,-72.0,0.9954000000000005
46,-29.5,0.9953000000000005
47,-72.5,0.9952000000000005
48,-36.0,0.9951000000000005
49,-72.5,0.9950000000000006
50,-25.0,0.9949000000000006
51,-59.5,0.9948000000000006
52,-54.0,0.9947000000000006
53,-62.5,0.9946000000000006
54,-25.0,0.9945000000000006
55,-74.5,0.9944000000000006
56,-38.5,0.9943000000000006
57,-18.5,0.9942000000000006
58,-44.5,0.9941000000000006
59,-52.5,0.9940000000000007
60,-35.0,0.9939000000000007
61,-58.5,0.9938000000000007
62,-40.0,0.9937000000000007
63,-47.0,0.9936000000000007
64,-48.5,0.9935000000000007
65,-32.5,0.9934000000000007
66,-5.5,0.9933000000000007
67,-59.0,0.9932000000000007
68,-63.0,0.9931000000000008
69,-24.5,0.9930000000000008
70,-69.5,0.9929000000000008
71,-69.5,0.9928000000000008
72,-54.5,0.9927000000000008
73,-44.5,0.9926000000000008
74,-61.0,0.9925000000000008
75,-22.0,0.9924000000000008
76,-50.5,0.9923000000000008
77,-30.5,0.9922000000000009
78,-49.0,0.9921000000000009
79,-43.5,0.9920000000000009
80,-33.0,0.9919000000000009
81,-51.5,0.9918000000000009
82,-54.5,0.9917000000000009
83,-64.0,0.9916000000000009
84,-25.5,0.9915000000000009
85,-50.0,0.991400000000001
86,-58.5,0.991300000000001
87,-44.0,0.991200000000001
88,-70.5,0.991100000000001
89,-22.0,0.991000000000001
90,-24.0,0.990900000000001
91,-53.0,0.990800000000001
92,-25.0,0.990700000000001
93,-80.5,0.990600000000001
94,-28.0,0.990500000000001
95,-27.0,0.9904000000000011
96,-49.0,0.9903000000000011
97,-65.5,0.9902000000000011
98,-58.5,0.9901000000000011
99,-51.5,0.9900000000000011
100,-42.0,0.9899000000000011
101,-76.0,0.9898000000000011
102,-48.0,0.9897000000000011
103,-51.5,0.9896000000000011
104,-32.5,0.9895000000000012
105,-56.5,0.9894000000000012
106,-50.0,0.9893000000000012
107,-57.5,0.9892000000000012
108,-43.5,0.9891000000000012
109,-29.5,0.9890000000000012
110,-72.0,0.9889000000000012
111,-35.0,0.9888000000000012
112,-25.0,0.9887000000000012
113,-21.0,0.9886000000000013
114,-29.5,0.9885000000000013
115,-57.5,0.9884000000000013
116,-26.5,0.9883000000000013
117,-69.5,0.9882000000000013
118,-58.0,0.9881000000000013
119,-23.5,0.9880000000000013
120,-48.0,0.9879000000000013
121,-36.5,0.9878000000000013
122,-59.0,0.9877000000000014
123,-22.5,0.9876000000000014
124,-22.0,0.9875000000000014
125,-48.5,0.9874000000000014
126,-61.5,0.9873000000000014
127,-72.5,0.9872000000000014
128,-38.0,0.9871000000000014
129,-56.0,0.9870000000000014
130,-76.5,0.9869000000000014
131,-28.0,0.9868000000000015
132,-27.0,0.9867000000000015
133,-26.0,0.9866000000000015
134,-44.5,0.9865000000000015
135,-71.5,0.9864000000000015
136,-45.0,0.9863000000000015
137,-28.0,0.9862000000000015
138,-66.0,0.9861000000000015
139,-47.5,0.9860000000000015
140,-32.0,0.9859000000000016
141,-36.0,0.9858000000000016
142,-49.5,0.9857000000000016
143,-70.0,0.9856000000000016
144,-65.0,0.9855000000000016
145,-42.0,0.9854000000000016
146,-42.5,0.9853000000000016
147,-42.5,0.9852000000000016
148,-58.0,0.9851000000000016
149,-48.0,0.9850000000000017
150,-52.0,0.9849000000000017
151,-30.0,0.9848000000000017
152,-46.0,0.9847000000000017
153,-57.5,0.9846000000000017
154,-30.5,0.9845000000000017
155,-42.5,0.9844000000000017
156,-29.5,0.9843000000000017
157,-25.5,0.9842000000000017
158,-18.0,0.9841000000000018
159,-46.5,0.9840000000000018
160,-38.0,0.9839000000000018
161,-74.0,0.9838000000000018
162,-54.0,0.9837000000000018
163,-47.5,0.9836000000000018
164,-33.0,0.9835000000000018
165,-26.0,0.9834000000000018
166,-63.5,0.9833000000000018
167,-27.0,0.9832000000000019
168,-72.5,0.9831000000000019
169,-34.0,0.9830000000000019
170,-26.5,0.9829000000000019
171,-22.5,0.9828000000000019
172,-32.5,0.9827000000000019
173,-51.0,0.9826000000000019
174,-63.5,0.9825000000000019
175,-27.5,0.9824000000000019
176,-62.0,0.982300000000002
177,-34.0,0.982200000000002
178,-39.5,0.982100000000002
179,-56.5,0.982000000000002
180,-27.0,0.981900000000002
181,-32.5,0.981800000000002
182,-48.0,0.981700000000002
183,-50.0,0.981600000000002
184,-46.5,0.981500000000002
185,-53.5,0.981400000000002
186,-43.0,0.9813000000000021
187,-56.5,0.9812000000000021
188,-64.0,0.9811000000000021
189,-39.5,0.9810000000000021
190,-60.0,0.9809000000000021
191,-48.0,0.9808000000000021
192,-47.0,0.9807000000000021
193,-28.0,0.9806000000000021
194,-39.5,0.9805000000000021
195,-69.0,0.9804000000000022
196,-30.5,0.9803000000000022
197,-38.5,0.9802000000000022
198,-57.0,0.9801000000000022
199,-45.5,0.9800000000000022
200,-29.5,0.9799000000000022
201,-46.5,0.9798000000000022
202,-34.5,0.9797000000000022
203,-36.0,0.9796000000000022
204,-52.5,0.9795000000000023
205,-31.5,0.9794000000000023
206,-36.5,0.9793000000000023
207,-71.0,0.9792000000000023
208,-23.0,0.9791000000000023
209,-52.5,0.9790000000000023
210,-59.5,0.9789000000000023
211,-47.5,0.9788000000000023
212,-31.0,0.9787000000000023
213,-58.5,0.9786000000000024
214,-75.5,0.9785000000000024
215,-29.0,0.9784000000000024
216,-55.0,0.9783000000000024
217,-66.5,0.9782000000000024
218,-43.0,0.9781000000000024
219,-55.5,0.9780000000000024
220,-33.5,0.9779000000000024
221,-33.0,0.9778000000000024
222,-43.5,0.9777000000000025
223,-52.0,0.9776000000000025
224,-61.0,0.9775000000000025
225,-87.0,0.9774000000000025
226,-59.5,0.9773000000000025
227,-66.0,0.9772000000000025
228,-13.5,0.9771000000000025
229,-47.0,0.9770000000000025
230,-59.5,0.9769000000000025
231,-32.5,0.9768000000000026
232,-18.0,0.9767000000000026
233,-24.5,0.9766000000000026
234,-29.0,0.9765000000000026
235,-56.5,0.9764000000000026
236,-38.5,0.9763000000000026
237,-53.5,0.9762000000000026
238,-67.5,0.9761000000000026
239,-66.0,0.9760000000000026
240,-45.0,0.9759000000000027
241,-24.5,0.9758000000000027
242,-56.0,0.9757000000000027
243,-43.0,0.9756000000000027
244,-56.5,0.9755000000000027
245,-32.5,0.9754000000000027
246,-34.0,0.9753000000000027
247,-28.0,0.9752000000000027
248,-18.0,0.9751000000000027
249,-54.0,0.9750000000000028
250,-49.5,0.9749000000000028
251,-54.0,0.9748000000000028
252,-29.0,0.9747000000000028
253,-38.0,0.9746000000000028
