episode,rewards_epi,epsilon
663,-7.5,0.05
664,-2.0,0.05
665,-5.5,0.05
666,-4.0,0.05
667,-5.5,0.05
668,-1.5,0.05
669,-0.5,0.05
670,-4.5,0.05
671,-3.0,0.05
672,-7.0,0.05
673,-1.0,0.05
674,-3.5,0.05
675,0.0,0.05
676,-0.5,0.05
677,-2.0,0.05
678,-1.5,0.05
679,-6.0,0.05
680,-3.0,0.05
681,-22.0,0.05
682,-8.5,0.05
683,-4.5,0.05
684,-5.5,0.05
685,-1.0,0.05
686,-3.0,0.05
687,-7.5,0.05
688,-4.5,0.05
689,-1.5,0.05
690,-4.5,0.05
691,-5.0,0.05
692,-5.0,0.05
693,-3.0,0.05
694,-2.5,0.05
695,-0.5,0.05
696,-3.0,0.05
697,-5.0,0.05
698,-2.0,0.05
699,-7.0,0.05
700,-2.0,0.05
701,-7.0,0.05
702,-2.5,0.05
703,0.5,0.05
704,-6.0,0.05
705,-5.5,0.05
706,0.0,0.05
707,-3.0,0.05
708,-3.5,0.05
709,0.0,0.05
710,0.0,0.05
711,-1.0,0.05
712,-5.0,0.05
713,-9.0,0.05
714,-5.0,0.05
715,0.5,0.05
716,-19.0,0.05
717,-1.0,0.05
718,0.0,0.05
719,-10.5,0.05
720,-5.5,0.05
721,-4.0,0.05
722,-3.0,0.05
723,-6.5,0.05
724,-7.0,0.05
725,-2.0,0.05
726,-8.5,0.05
727,-4.5,0.05
728,-6.0,0.05
729,-2.5,0.05
730,-1.0,0.05
731,-2.5,0.05
732,-2.0,0.05
733,-6.0,0.05
734,-1.5,0.05
735,-5.5,0.05
736,-3.5,0.05
737,-3.0,0.05
738,-6.0,0.05
739,-2.0,0.05
740,-13.0,0.05
741,-3.5,0.05
742,-1.0,0.05
743,-21.5,0.05
744,-41.0,0.05
745,-0.5,0.05
746,-5.0,0.05
747,-6.5,0.05
748,-51.5,0.05
749,-1.5,0.05
750,-0.5,0.05
751,-19.5,0.05
752,-4.5,0.05
753,-8.5,0.05
754,-11.0,0.05
755,0.5,0.05
756,-16.5,0.05
757,-7.0,0.05
758,-8.0,0.05
759,-1.0,0.05
760,-7.5,0.05
761,-5.0,0.05
762,-4.5,0.05
763,-5.5,0.05
764,-3.5,0.05
765,-1.0,0.05
766,-3.0,0.05
767,0.5,0.05
768,0.0,0.05
769,-6.0,0.05
770,-0.5,0.05
771,-2.0,0.05
772,-3.0,0.05
773,-1.5,0.05
774,-2.0,0.05
775,-1.5,0.05
776,-10.5,0.05
777,-4.5,0.05
778,-4.5,0.05
779,-0.5,0.05
780,-2.5,0.05
781,-7.5,0.05
782,-2.5,0.05
783,-2.0,0.05
784,0.0,0.05
785,-10.0,0.05
786,-4.0,0.05
787,-3.0,0.05
788,-4.5,0.05
789,-1.0,0.05
790,-3.0,0.05
791,-8.0,0.05
792,-1.0,0.05
793,-4.0,0.05
794,-6.0,0.05
795,-3.0,0.05
796,-10.5,0.05
797,-1.5,0.05
798,-4.5,0.05
799,-9.0,0.05
800,0.0,0.05
801,-3.0,0.05
802,-0.5,0.05
803,-1.5,0.05
804,-2.5,0.05
805,-3.5,0.05
806,-2.5,0.05
807,-7.0,0.05
808,0.5,0.05
809,-1.5,0.05
810,0.0,0.05
811,-1.0,0.05
812,-5.5,0.05
813,-5.0,0.05
814,0.0,0.05
815,-4.0,0.05
816,-3.5,0.05
817,-6.0,0.05
818,-2.5,0.05
819,-0.5,0.05
820,-5.5,0.05
821,-2.0,0.05
822,-5.5,0.05
823,-5.0,0.05
824,0.0,0.05
825,-3.5,0.05
826,-6.0,0.05
827,-2.5,0.05
828,-4.0,0.05
829,-1.0,0.05
830,-0.5,0.05
831,0.0,0.05
832,0.0,0.05
833,-4.5,0.05
834,-2.0,0.05
835,-6.0,0.05
836,-1.0,0.05
837,-5.5,0.05
838,-6.5,0.05
839,-3.5,0.05
840,-1.5,0.05
841,-5.0,0.05
842,-3.0,0.05
843,-1.5,0.05
844,-1.5,0.05
845,-3.5,0.05
846,-1.0,0.05
847,-14.5,0.05
848,-2.5,0.05
849,0.0,0.05
850,-5.5,0.05
851,-2.0,0.05
852,-4.5,0.05
853,-1.0,0.05
854,-5.5,0.05
855,-3.5,0.05
856,-3.5,0.05
857,-4.5,0.05
858,-4.0,0.05
859,-3.5,0.05
860,-2.0,0.05
861,-0.5,0.05
862,-4.0,0.05
863,-3.0,0.05
864,-6.0,0.05
865,-2.0,0.05
866,-6.0,0.05
867,-3.0,0.05
868,-3.0,0.05
869,-0.5,0.05
870,-4.5,0.05
871,-0.5,0.05
872,-2.0,0.05
873,-2.0,0.05
874,0.0,0.05
875,-7.5,0.05
876,-1.5,0.05
877,-1.5,0.05
878,0.0,0.05
879,0.5,0.05
880,-1.5,0.05
881,-7.5,0.05
882,-3.0,0.05
883,-0.5,0.05
884,-7.5,0.05
885,-1.5,0.05
886,-4.5,0.05
887,0.5,0.05
888,-3.5,0.05
889,-6.0,0.05
890,-4.0,0.05
891,-1.0,0.05
892,-0.5,0.05
893,0.0,0.05
894,-3.0,0.05
895,0.5,0.05
896,-5.5,0.05
897,-4.5,0.05
898,-4.0,0.05
899,-4.5,0.05
900,-4.0,0.05
901,-4.0,0.05
902,0.5,0.05
903,-2.5,0.05
904,-1.0,0.05
905,-2.0,0.05
906,-2.5,0.05
907,-5.0,0.05
908,-0.5,0.05
909,-4.5,0.05
910,-2.5,0.05
911,-2.5,0.05
912,-4.0,0.05
913,-9.0,0.05
914,-2.0,0.05
915,-11.0,0.05
916,-4.0,0.05
917,-5.0,0.05
918,-5.0,0.05
919,-3.0,0.05
920,-3.0,0.05
921,-10.0,0.05
922,-3.0,0.05
923,-9.5,0.05
924,0.0,0.05
925,-25.5,0.05
926,-7.0,0.05
927,-6.5,0.05
928,-46.0,0.05
929,-2.0,0.05
930,0.0,0.05
931,0.5,0.05
932,-12.0,0.05
933,-5.5,0.05
934,0.5,0.05
935,-4.0,0.05
936,-4.5,0.05
937,-3.0,0.05
938,-3.5,0.05
939,-3.5,0.05
940,0.0,0.05
941,-3.5,0.05
942,-2.5,0.05
943,-2.5,0.05
944,-2.0,0.05
945,-4.0,0.05
946,-2.0,0.05
947,-3.5,0.05
948,-0.5,0.05
949,-3.0,0.05
950,-10.5,0.05
951,-5.0,0.05
952,-1.5,0.05
953,-13.5,0.05
954,-1.0,0.05
955,-1.5,0.05
956,-5.5,0.05
957,-1.5,0.05
958,-6.5,0.05
959,-4.5,0.05
960,-13.0,0.05
961,-19.0,0.05
962,-10.0,0.05
963,-3.5,0.05
964,-3.5,0.05
965,0.0,0.05
966,-8.5,0.05
967,-3.5,0.05
968,-3.0,0.05
969,-4.5,0.05
970,0.0,0.05
971,-15.5,0.05
972,-3.5,0.05
973,-5.5,0.05
974,-0.5,0.05
